message,label
Rs.2500 transferred to 9876543210 via PhonePe. UPI Ref: 401234567890,legitimate
कार्रवाई आवश्यक! आपका खाता संकट में है। सुरक्षित करने के लिए क्लिक करें: fakbank.com/secure,phishing
"प्रिय ग्राहक, बाकी पार्सलसाठी 120 रुपये डिलिव्हरी शुल्क भरा. COD उपलब्ध नाही",delivery_scam
01-फेब्रुवारी-24 रोजी खाते XX3456 मध्ये पगार जमा: 45000 रुपये. XYZ COMPANY LTD कडून,legitimate
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
Your electricity bill payment failed. Retry at www.billpay.fake.com with card details,phishing
15-जानेवारी-24 रोजी खाते XX1234 मधून 500 रुपये डेबिट केले. UPI/GPAY/9876543210. उपलब्ध शिल्लक: 5000 रुपये,legitimate
Rs.200 donated to charity via UPI. Txn ID: 404567890123. Thank you!,legitimate
Rs.200 donated to charity via UPI. Txn ID: 404567890123. Thank you!,legitimate
अपने खाते में 500 रुपये कैशबैक प्राप्त करने के लिए अपना ATM पिन और OTP दर्ज करें,otp_request
"Dear assessee, expedite refund Rs.20000 by paying Rs.500 processing fee",tax_scam
URGENT: Your account will be blocked in 2 hours. Verify now: www.verify-urgent.fake,blocking_threat
चेतावणी: खाते 6 तासांत कायमचे बंद केले जाईल. प्रतिबंधित करा: www.account-close.fake,blocking_threat
आप आयकर रिफंड के लिए 35000 रुपये के पात्र हैं। www.incometax-refund.fake पर दावा करें,tax_scam
Payment of Rs.799 to Amazon Pay successful. Order ID: 123-4567890-1234567,legitimate
सत्यापन आवश्यक: अपना ATM पिन और OTP 9999988888 पर भेजें,otp_request
GST रिफंड 8000 रुपये उपलब्ध आहे. 7 दिवसांच्या आत www.gst-refund-fake.com वर दावा करा,tax_scam
नीति उल्लंघन के कारण सेवा बंद कर दी गई है। www.restore-service.fake पर पुनर्स्थापित करें,blocking_threat
Rs.1000 credited to account XX5678 on 20-Jan-24. NEFT from JOHN DOE. Balance: Rs.15000,legitimate
24 घंटों के भीतर अपना 50000 रुपये का बीमा बोनस दावा करें www.insurance-bonus.fake,phishing
डिलिव्हरी बाकी! तुमचा अमेझॉन पॅकेज मिळवण्यासाठी 200 रुपये शुल्क भरा,delivery_scam
मोबाईल रिचार्जसाठी 750 रुपये डेबिट केले. नंबर: 9876543210. शिल्लक: 9250 रुपये,legitimate
ITR रिफंड 25000 रुपये बाकी आहे. PAN तपशीलांसह www.itr-process.fake वर प्रक्रिया करा,tax_scam
UPI के माध्यम से Uber को 300 रुपये का भुगतान किया गया। ट्रिप आईडी: AB1234CD5678। भुगतान सफल,legitimate
You are our 1 millionth visitor! Claim Rs.1 Lakh reward at www.visitor-prize.fake,lottery_scam
Government subsidy of Rs.15000 available for you. Apply: www.subsidy-fake.gov.in,phishing
Verification needed: Send your ATM PIN and OTP to 9999988888,otp_request
Action Required! Your account has been compromised. Click to secure: fakbank.com/secure,phishing
सत्यापन आवश्यक: तुमचा ATM पिन आणि OTP 9999988888 वर पाठवा,otp_request
Zomato ला 899 रुपये भरले. ऑर्डर #987654. UPI मार्फत भुगतान यशस्वी,legitimate
20-जानेवारी-24 रोजी खाते XX5678 मध्ये 1000 रुपये जमा केले. JOHN DOE कडून NEFT. शिल्लक: 15000 रुपये,legitimate
असामान्य क्रियाकलाप आढळला. सुरक्षिततेसाठी खाते लॉक केले गेले आहे. अनलॉक करा: www.security-unlock.fake,blocking_threat
करिअर सूचना: www.courier-fake.com वर 150 रुपये पुन्हा डिलिव्हरी शुल्क भरा,delivery_scam
Lucky draw: You won Rs.7 Lakh. Transfer Rs.3000 tax to receive prize money,lottery_scam
लंबित सत्यापन के कारण आपका बैंक खाता निष्क्रिय कर दिया जाएगा। अब कार्रवाई करें!,blocking_threat
